"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.751673083E1,1.175505524E0,-9.798324280E0,-3.397933960E-2,9.868643601E0
1.752665583E1,1.179996185E0,-9.789642334E0,-3.442840576E-3,9.860502009E0
1.753657983E1,1.143023071E0,-9.754016418E0,-1.137634277E-2,9.820767152E0
1.754650483E1,1.071322174E0,-9.751322021E0,-9.580078125E-3,9.810000211E0
1.755642983E1,1.004261627E0,-9.777068481E0,4.116439819E-2,9.828596238E0
1.756635483E1,1.002315674E0,-9.747579803E0,-2.305206299E-2,9.799004038E0
1.757627983E1,9.605525208E-1,-9.712103577E0,-8.427474976E-2,9.759852420E0
1.758620383E1,9.213340759E-1,-9.683063965E0,-1.179547119E-1,9.727512402E0
1.759612883E1,9.199868774E-1,-9.682315521E0,-1.383123779E-1,9.726908040E0
1.760605383E1,9.541159058E-1,-9.704469452E0,-1.278341675E-1,9.752097522E0
1.761597883E1,9.960287476E-1,-9.721084900E0,-9.505233765E-2,9.772440833E0
1.762590383E1,9.885443115E-1,-9.712103577E0,-7.439529419E-2,9.762566794E0
1.763582883E1,9.572593689E-1,-9.704469452E0,-4.505630493E-2,9.751671801E0
1.764575283E1,9.431886292E-1,-9.737550659E0,-2.155517578E-2,9.783146848E0
1.765567783E1,9.683363342E-1,-9.755363617E0,-4.610412598E-2,9.803413699E0
1.766560283E1,9.812095642E-1,-9.725126495E0,-1.213975525E-1,9.775254213E0
1.767552783E1,1.016835480E0,-9.685309296E0,-1.456471252E-1,9.739629543E0
1.768545283E1,1.055155792E0,-9.655371552E0,-1.263372803E-1,9.713676680E0
1.769537783E1,1.060544586E0,-9.656868439E0,-1.215472412E-1,9.715690227E0
1.770530183E1,1.062640228E0,-9.697883148E0,-1.243913269E-1,9.756721530E0
1.771522683E1,1.065783691E0,-9.726922760E0,-1.091230774E-1,9.785746221E0
1.772515183E1,1.054107971E0,-9.743238831E0,-1.074765015E-1,9.800683533E0
1.773507683E1,1.062041473E0,-9.756411438E0,-1.094224548E-1,9.814655853E0
1.774500183E1,1.124611359E0,-9.756860504E0,-1.381626892E-1,9.822431803E0
1.775492583E1,1.150058441E0,-9.738448792E0,-1.408570862E-1,9.807133118E0
1.776485083E1,1.139580231E0,-9.723479919E0,-1.402583313E-1,9.791035555E0
1.777477583E1,1.117875366E0,-9.718689880E0,-1.314266968E-1,9.783652248E0
1.778470083E1,1.082698517E0,-9.710307312E0,-1.077758789E-1,9.771075673E0
1.779462583E1,1.041085052E0,-9.741292877E0,-8.083190918E-2,9.797100530E0
1.780455083E1,1.040785675E0,-9.764943695E0,-2.963836670E-2,9.820297278E0
1.781447483E1,1.023721161E0,-9.754016418E0,-3.412902832E-2,9.807650386E0
1.782439983E1,9.919871521E-1,-9.741592255E0,-7.978408813E-2,9.792294096E0
1.783432483E1,9.770182800E-1,-9.733808441E0,-1.137634277E-1,9.783380479E0
1.784424983E1,9.357041931E-1,-9.727820892E0,-1.392105103E-1,9.773710719E0
1.785417483E1,1.001267853E0,-9.692943420E0,-1.706451416E-1,9.746015044E0
1.786409983E1,9.994715881E-1,-9.682016144E0,-1.540296936E-1,9.734685676E0
1.787402383E1,9.669891357E-1,-9.690997467E0,-1.441502380E-1,9.740188868E0
1.788394883E1,9.647438049E-1,-9.722432098E0,-1.306782532E-1,9.771053849E0
1.789387383E1,9.624984741E-1,-9.752669220E0,-1.222956848E-1,9.800812031E0
1.790379883E1,9.834548950E-1,-9.759854279E0,-9.355545044E-2,9.809724343E0
1.791372383E1,9.629475403E-1,-9.738299103E0,-9.610015869E-2,9.786264488E0
1.792364783E1,9.704319763E-1,-9.711654510E0,-1.716929626E-1,9.761529082E0
1.793357283E1,1.054557037E0,-9.717192993E0,-1.924996948E-1,9.776143736E0
1.794349783E1,1.097368011E0,-9.707313538E0,-2.047741699E-1,9.771288816E0
1.795342263E1,1.091380463E0,-9.667945404E0,-2.538720703E-1,9.732663083E0
1.796334763E1,1.109941864E0,-9.613009644E0,-2.598596191E-1,9.680364268E0
1.797327263E1,1.102756805E0,-9.574839020E0,-1.839674377E-1,9.639888944E0
1.798319663E1,1.047970734E0,-9.598340149E0,-1.196012878E-1,9.656121413E0
1.799312163E1,1.073417816E0,-9.646240540E0,-9.535171509E-2,9.706249240E0
1.800304663E1,1.092428284E0,-9.751920776E0,-3.607498169E-2,9.812984245E0
1.801297163E1,1.134790192E0,-9.819729767E0,-4.415817261E-2,9.885180394E0
1.802289663E1,1.124012604E0,-9.819280701E0,-6.765930176E-2,9.883635748E0
1.803282062E1,1.039139099E0,-9.782606964E0,-1.281335449E-1,9.838476878E0
1.804274563E1,9.803114319E-1,-9.777068481E0,-1.686991882E-1,9.827539774E0
1.805267063E1,9.692344666E-1,-9.787846069E0,-1.523831177E-1,9.836898228E0
1.806259563E1,9.806108093E-1,-9.801916809E0,-9.340576172E-2,9.851289019E0
1.807252063E1,1.018781433E0,-9.814041595E0,-4.490661621E-4,9.866779021E0
1.808244563E1,9.824070740E-1,-9.782906342E0,5.852828979E-2,9.832283850E0
1.809236963E1,9.095086670E-1,-9.750124512E0,3.622467041E-2,9.792519912E0
1.810229463E1,8.809181213E-1,-9.733359375E0,1.526824951E-2,9.773153768E0
1.811221963E1,8.884025574E-1,-9.728269958E0,1.287322998E-2,9.768759451E0
1.812214462E1,8.894503784E-1,-9.719138947E0,2.888992310E-2,9.759796026E0
1.813206963E1,8.848100281E-1,-9.718989258E0,1.242416382E-2,9.759190301E0
1.814199463E1,9.000782776E-1,-9.729168091E0,-1.496887207E-2,9.770725496E0
1.815191863E1,9.083111572E-1,-9.720785522E0,-3.682342529E-2,9.763199081E0
1.816184363E1,9.277706909E-1,-9.732311554E0,-7.140151978E-2,9.776693961E0
1.817176863E1,9.535171509E-1,-9.748028870E0,-7.963439941E-2,9.794876387E0
1.818169363E1,9.761201477E-1,-9.745334473E0,-7.185058594E-2,9.794361492E0
1.819161863E1,1.013242950E0,-9.752818909E0,-6.526428223E-2,9.805528918E0
1.820154263E1,1.060095520E0,-9.760752411E0,-7.574249268E-2,9.818443210E0
1.821146763E1,1.107247467E0,-9.767039337E0,-2.514770508E-2,9.829633095E0
1.822139263E1,1.164727936E0,-9.763297119E0,5.733078003E-2,9.832692847E0
1.823131763E1,1.146765289E0,-9.729018402E0,-7.484436035E-4,9.796370259E0
1.824124263E1,1.133442993E0,-9.684560852E0,-6.915618896E-2,9.750907368E0
1.825116763E1,1.150806885E0,-9.657916260E0,-3.637435913E-2,9.726305879E0
1.826109162E1,1.108594666E0,-9.641899567E0,-2.305206299E-2,9.705449025E0
1.827101663E1,1.037791901E0,-9.655221863E0,-7.050338745E-2,9.711091184E0
1.828094163E1,1.020278320E0,-9.675429840E0,-1.233435059E-1,9.729857351E0
1.829086663E1,1.071621552E0,-9.699978790E0,-1.116677856E-1,9.759632728E0
1.830079163E1,1.090781708E0,-9.710007935E0,-8.891510010E-2,9.771487334E0
1.831071663E1,1.072519684E0,-9.705666962E0,-1.061293030E-1,9.765322989E0
1.832064063E1,1.046473846E0,-9.717492371E0,-1.158590698E-1,9.774363857E0
1.833056563E1,1.020877075E0,-9.731114044E0,-7.020401001E-2,9.784768732E0
1.834049063E1,1.027014313E0,-9.731712799E0,-4.400848389E-2,9.785853522E0
1.835041562E1,1.023721161E0,-9.725126495E0,-2.275268555E-2,9.778885829E0
1.836034063E1,9.915380859E-1,-9.730814667E0,2.095642090E-2,9.781223902E0
1.837026463E1,9.587562561E-1,-9.722132721E0,1.586700439E-2,9.769305501E0
1.838018963E1,9.136999512E-1,-9.692644043E0,-6.436614990E-2,9.735827605E0
1.839011463E1,9.240284729E-1,-9.697583771E0,-1.092727661E-1,9.742119900E0
1.840003963E1,9.430389404E-1,-9.714348907E0,-5.343887329E-2,9.760161518E0
1.840996463E1,9.322613525E-1,-9.732910309E0,-3.158432007E-2,9.777507447E0
1.841988963E1,9.196875000E-1,-9.756710815E0,-3.996688843E-2,9.800042264E0
1.842981362E1,9.563612366E-1,-9.741592255E0,-3.592529297E-2,9.788490032E0
1.843973863E1,9.839039612E-1,-9.714797974E0,-2.844085693E-3,9.764495623E0
1.844966363E1,9.786648560E-1,-9.694739685E0,-1.481918335E-2,9.744022889E0
1.845958863E1,9.550140381E-1,-9.692943420E0,-9.879455566E-2,9.740378038E0
1.846951363E1,9.719288635E-1,-9.698631592E0,-1.484912109E-1,9.748340890E0
1.847943863E1,1.008602600E0,-9.741891632E0,-1.194515991E-1,9.794692464E0
1.848936262E1,1.016087036E0,-9.760902100E0,-8.981323242E-2,9.814056709E0
1.849928763E1,1.025367737E0,-9.768985291E0,-8.816665649E-2,9.823045656E0
1.850921263E1,1.045126648E0,-9.763746185E0,-5.059478760E-2,9.819653207E0
1.851913763E1,1.068478088E0,-9.758956146E0,-3.502716064E-2,9.817336573E0
1.852906263E1,1.082249451E0,-9.731563110E0,-5.328918457E-2,9.791701802E0
1.853898663E1,1.071621552E0,-9.708211670E0,-8.292755127E-2,9.767529040E0
1.854891163E1,1.045426025E0,-9.725126495E0,-5.688171387E-2,9.781320793E0
1.855883663E1,1.012045441E0,-9.731862488E0,-1.122665405E-2,9.784350234E0
1.856876163E1,9.409432983E-1,-9.729617157E0,3.308120728E-2,9.775066173E0
1.857868662E1,9.069639587E-1,-9.749525757E0,4.296066284E-2,9.791714953E0
1.858861163E1,9.162446594E-1,-9.784702606E0,4.101470947E-2,9.827593377E0
1.859853563E1,9.265731812E-1,-9.805359650E0,5.553451538E-2,9.849197927E0
1.860846063E1,9.349557495E-1,-9.771829376E0,4.490661621E-2,9.816557860E0
1.861838563E1,9.205856323E-1,-9.684411163E0,1.826202393E-2,9.728084652E0
1.862831063E1,8.845106506E-1,-9.626631317E0,-1.451980591E-2,9.667191962E0
1.863823563E1,8.855584717E-1,-9.652377777E0,-2.709365845E-2,9.692953349E0
1.864815963E1,9.268725586E-1,-9.710457001E0,-3.308120728E-2,9.754648239E0
1.865808462E1,9.629475403E-1,-9.735754395E0,-1.243913269E-1,9.784051042E0
1.866800963E1,1.012344818E0,-9.737999725E0,-1.155596924E-1,9.791161051E0
1.867793463E1,1.082997894E0,-9.771230621E0,-4.445755005E-2,9.831165179E0
1.868785963E1,1.103355560E0,-9.779463501E0,-5.328918457E-2,9.841653296E0
1.869778463E1,1.096320190E0,-9.727671204E0,-8.053253174E-2,9.789585818E0
1.870770863E1,1.063388672E0,-9.679621124E0,-9.804611206E-2,9.738350662E0
1.871763362E1,1.040486298E0,-9.653724976E0,-1.193019104E-1,9.710368200E0
1.872755863E1,1.054557037E0,-9.653575287E0,-1.065783691E-1,9.711589227E0
1.873748363E1,1.080153809E0,-9.665999451E0,-6.421646118E-2,9.726376580E0
1.874740863E1,1.090332642E0,-9.699978790E0,-6.346801758E-2,9.761272560E0
1.875733363E1,1.096469879E0,-9.718240814E0,-9.041198730E-2,9.780318249E0
1.876725763E1,1.119971008E0,-9.717791748E0,-6.765930176E-2,9.782350909E0
1.877718263E1,1.144819336E0,-9.719887390E0,-7.723937988E-2,9.787379022E0
1.878710763E1,1.144519958E0,-9.703271942E0,-9.819580078E-2,9.771031406E0
1.879703263E1,1.116677856E0,-9.718689880E0,-1.014889526E-1,9.783159123E0
1.880695762E1,1.080902252E0,-9.719588013E0,-1.115180969E-1,9.780141978E0
1.881688263E1,1.091230774E0,-9.726623383E0,-7.050338745E-2,9.787898536E0
1.882680663E1,1.124910736E0,-9.741292877E0,-3.592529297E-3,9.806029981E0
1.883673163E1,1.138831787E0,-9.761949921E0,-9.729766846E-3,9.828158462E0
1.884665663E1,1.121467896E0,-9.763746185E0,-5.134323120E-2,9.828075393E0
1.885658163E1,1.114282837E0,-9.758806458E0,-4.894821167E-2,9.822338095E0
1.886650663E1,1.079854431E0,-9.742340698E0,-3.412902832E-2,9.802063694E0
1.887643063E1,1.027164001E0,-9.733658752E0,-4.281097412E-2,9.787799108E0
1.888635562E1,9.756710815E-1,-9.713001709E0,-8.038284302E-2,9.762212744E0
1.889628063E1,9.822573853E-1,-9.701775055E0,-9.355545044E-2,9.751821441E0
1.890620563E1,1.039887543E0,-9.696835327E0,-1.008901978E-1,9.752956490E0
1.891613063E1,1.102756805E0,-9.717342682E0,-8.023315430E-2,9.780043902E0
1.892605563E1,1.097068634E0,-9.720186768E0,-6.062393188E-2,9.782089023E0
1.893597963E1,1.069675598E0,-9.723030853E0,-7.963439941E-2,9.782018018E0
1.894590462E1,1.059496765E0,-9.735754395E0,-7.753875732E-2,9.793541713E0
1.895583033E1,1.067130890E0,-9.742789764E0,-6.376739502E-2,9.801264562E0
1.896575533E1,1.080902252E0,-9.744586029E0,-7.409591675E-2,9.804631393E0
1.897568033E1,1.095272369E0,-9.745933228E0,-7.514373779E-2,9.807572718E0
1.898560433E1,1.074465637E0,-9.745184784E0,-9.340576172E-2,9.804683958E0
1.899552933E1,1.078357544E0,-9.729168091E0,-1.383123779E-1,9.789724054E0
1.900545433E1,1.110390930E0,-9.716145172E0,-9.714797974E-2,9.779871306E0
1.901537933E1,1.122665405E0,-9.727671204E0,-8.681945801E-3,9.792243871E0
1.902530433E1,1.091081085E0,-9.704469452E0,-2.155517578E-2,9.765636175E0
1.903522933E1,1.049467621E0,-9.695637817E0,-3.382965088E-2,9.752328923E0
1.904515333E1,1.035097504E0,-9.718839569E0,-6.616241455E-2,9.774029204E0
1.905507833E1,1.076112213E0,-9.713600464E0,-8.532257080E-2,9.773399174E0
1.906500333E1,1.068627777E0,-9.694589996E0,-9.101074219E-2,9.753733822E0
1.907492833E1,1.021026764E0,-9.671537933E0,-7.529342651E-2,9.725575086E0
1.908485333E1,9.937834167E-1,-9.665101318E0,-1.251397705E-1,9.716864151E0
1.909477833E1,9.912387085E-1,-9.675429840E0,-1.031355286E-1,9.726619850E0
1.910470233E1,1.040037231E0,-9.722132721E0,-3.113525391E-2,9.777653680E0
1.911462733E1,1.075962524E0,-9.769284668E0,-1.945953369E-3,9.828358055E0
1.912455233E1,1.075663147E0,-9.772278442E0,-2.739303589E-2,9.831339051E0
1.913447733E1,1.054257660E0,-9.754914551E0,-2.918930054E-2,9.811761775E0
1.914440233E1,1.019230499E0,-9.731263733E0,-5.239105225E-2,9.784634356E0
1.915432733E1,1.019529877E0,-9.721983032E0,-5.388793945E-2,9.775443681E0
1.916425133E1,1.019080811E0,-9.747579803E0,-3.412902832E-2,9.800765404E0
1.917417633E1,1.017284546E0,-9.775571594E0,-2.814147949E-2,9.828400673E0
1.918410133E1,1.011596375E0,-9.780361633E0,3.008743286E-2,9.832583900E0
1.919402633E1,9.901908875E-1,-9.786648560E0,2.679428101E-2,9.836650139E0
1.920395133E1,9.870474243E-1,-9.746831360E0,-5.987548828E-4,9.796682323E0
1.921387633E1,9.867480469E-1,-9.702373810E0,-1.736389160E-2,9.752437170E0
1.922380033E1,9.623487854E-1,-9.683962097E0,-2.589614868E-2,9.731696034E0
1.923372533E1,9.505233765E-1,-9.674831085E0,-3.592529297E-2,9.721478377E0
1.924365033E1,9.208850098E-1,-9.683513031E0,-4.041595459E-2,9.727285709E0
1.925357533E1,9.630972290E-1,-9.691446533E0,-4.445755005E-2,9.739284812E0
1.926350033E1,9.583071899E-1,-9.726473694E0,-1.736389160E-2,9.773584025E0
1.927342433E1,9.907896423E-1,-9.737850037E0,-3.023712158E-2,9.788171522E0
1.928334933E1,1.012494507E0,-9.747729492E0,-1.451980591E-2,9.800182968E0
1.929327433E1,9.934840393E-1,-9.753118286E0,1.362167358E-2,9.803596911E0
1.930319933E1,9.800120544E-1,-9.767937469E0,1.047821045E-2,9.816982012E0
1.931312433E1,9.738748169E-1,-9.759854279E0,-2.305206299E-2,9.808349458E0
1.932304933E1,9.824070740E-1,-9.730515289E0,-3.293151855E-3,9.779982735E0
1.933297333E1,1.023122406E0,-9.723779297E0,3.921844482E-2,9.777535546E0
1.934289833E1,1.020877075E0,-9.713151398E0,6.556365967E-2,9.766872512E0
1.935282333E1,9.862989807E-1,-9.706116028E0,5.897735596E-2,9.756277587E0
1.936274833E1,9.780661011E-1,-9.706565094E0,3.906875610E-2,9.755795487E0
1.937267333E1,9.761201477E-1,-9.705068207E0,-2.694396973E-3,9.754033356E0
1.938259733E1,1.002615051E0,-9.739496613E0,-4.460723877E-2,9.791068431E0
1.939252233E1,1.011147308E0,-9.755513306E0,-5.538482666E-2,9.807931801E0
1.940244733E1,9.922865295E-1,-9.702224121E0,8.232879639E-3,9.752838214E0
1.941237233E1,9.599537659E-1,-9.663754120E0,4.400848389E-2,9.711415534E0
1.942229733E1,9.577084351E-1,-9.664502563E0,3.068618774E-2,9.711887401E0
1.943222233E1,9.548643494E-1,-9.655820618E0,-5.239105225E-3,9.702920446E0
1.944214633E1,9.663903809E-1,-9.671987000E0,-6.885681152E-3,9.720148677E0
1.945207133E1,1.006956024E0,-9.694889374E0,-2.275268555E-2,9.747069205E0
1.946199633E1,1.031654663E0,-9.713301086E0,-2.769241333E-2,9.767972984E0
1.947192133E1,1.040935364E0,-9.718091125E0,1.302291870E-2,9.773689741E0
1.948184633E1,1.018781433E0,-9.719288635E0,2.724334717E-2,9.772575371E0
1.949177133E1,1.013991394E0,-9.741891632E0,7.005432129E-2,9.794770989E0
1.950169533E1,1.022373962E0,-9.767937469E0,1.002914429E-1,9.821807843E0
1.951162033E1,1.024170227E0,-9.754166107E0,6.092330933E-2,9.807975976E0
1.952154533E1,1.048569489E0,-9.741891632E0,8.981323242E-4,9.798160611E0
1.953147033E1,1.051563263E0,-9.743388519E0,1.751358032E-2,9.799985299E0
1.954139533E1,1.032403107E0,-9.737850037E0,6.885681152E-3,9.792427019E0
1.955132033E1,1.011746063E0,-9.728419647E0,-4.640350342E-2,9.780998528E0
1.956124433E1,1.002465363E0,-9.706415405E0,-6.107299805E-2,9.758235841E0
1.957116933E1,9.907896423E-1,-9.687704315E0,-5.523513794E-2,9.738394628E0
1.958109433E1,1.005010071E0,-9.687704315E0,-5.044509888E-2,9.739825709E0
1.959101933E1,1.023122406E0,-9.685758362E0,-2.260299683E-2,9.739671729E0
1.960094433E1,1.040186920E0,-9.680968323E0,-3.667373657E-2,9.736759289E0
1.961086833E1,1.055904236E0,-9.704469452E0,-3.323089600E-2,9.761801339E0
1.962079333E1,1.066382446E0,-9.713001709E0,-2.769241333E-2,9.771404228E0
1.963071833E1,1.026714935E0,-9.710157623E0,-8.771759033E-2,9.764681203E0
1.964064333E1,1.021924896E0,-9.693691864E0,-1.260379028E-1,9.748224351E0
1.965056833E1,1.024319916E0,-9.682914276E0,-1.134640503E-1,9.737604133E0
1.966049333E1,1.035097504E0,-9.683812408E0,-1.429527283E-1,9.740024902E0
1.967041733E1,1.047671356E0,-9.689350891E0,-1.447489929E-1,9.746901468E0
1.968034233E1,1.094224548E0,-9.700577545E0,-1.163081360E-1,9.762789543E0
1.969026733E1,1.122066650E0,-9.719438324E0,-1.383123779E-1,9.784970374E0
1.970019233E1,1.124012604E0,-9.717342682E0,-1.419049072E-1,9.783163606E0
1.971011733E1,1.111738129E0,-9.711205444E0,-1.832189941E-1,9.776351162E0
1.972004233E1,1.100960541E0,-9.701176300E0,-1.725910950E-1,9.764974317E0
1.972996633E1,1.089733887E0,-9.687704315E0,-1.760339355E-1,9.750390904E0
1.973989133E1,1.066831512E0,-9.699829102E0,-2.195933533E-1,9.760790712E0
1.974981633E1,1.076112213E0,-9.713899841E0,-2.363584900E-1,9.776181921E0
1.975974133E1,1.121767273E0,-9.751022644E0,-1.710942078E-1,9.816826251E0
1.976966633E1,1.133442993E0,-9.782008209E0,-1.155596924E-1,9.848133410E0
1.977959033E1,1.123413849E0,-9.794432373E0,-7.544311523E-2,9.858937866E0
1.978951533E1,1.078058167E0,-9.788594513E0,-2.454895020E-2,9.847811666E0
1.979944033E1,1.046324158E0,-9.815089417E0,5.538482666E-3,9.870704391E0
1.980936533E1,1.055604858E0,-9.823621674E0,-3.293151855E-2,9.880229192E0
1.981929033E1,1.002165985E0,-9.778415680E0,-9.220825195E-2,9.830068781E0
1.982921533E1,1.058299255E0,-9.677974548E0,-2.085163879E-1,9.737898529E0
1.983913933E1,1.019679565E0,-9.681716766E0,-2.448907471E-1,9.738344697E0
1.984906433E1,9.833052063E-1,-9.685009918E0,-1.865121460E-1,9.736585286E0
1.985898933E1,9.684860229E-1,-9.714049530E0,-1.917512512E-1,9.764091970E0
1.986891433E1,9.933343506E-1,-9.744735718E0,-2.351609802E-1,9.798055319E0
1.987883933E1,1.003213806E0,-9.737700348E0,-2.201921082E-1,9.791717447E0
1.988876433E1,1.004860382E0,-9.724378052E0,-2.014810181E-1,9.778234374E0
1.989868833E1,1.050515442E0,-9.733658752E0,-2.145039368E-1,9.792533244E0
1.990861333E1,1.037941589E0,-9.779313812E0,-1.688488770E-1,9.835690689E0
1.991853833E1,1.027014313E0,-9.821226654E0,-9.789642334E-2,9.875263799E0
1.992846333E1,1.029409332E0,-9.800569611E0,-1.014889526E-1,9.855006254E0
1.993838833E1,1.038690033E0,-9.730515289E0,-1.574725342E-1,9.787063011E0
1.994831233E1,1.039737854E0,-9.682016144E0,-1.514849854E-1,9.738862311E0
1.995823658E1,1.023571472E0,-9.677375793E0,-1.642085266E-1,9.732741918E0
1.996816158E1,9.833052063E-1,-9.689650269E0,-1.559756470E-1,9.740664241E0
1.997808658E1,9.551637268E-1,-9.691296844E0,-1.860630798E-1,9.740030377E0
1.998801158E1,9.671388245E-1,-9.693691864E0,-1.881587219E-1,9.743635008E0
1.999793658E1,9.602531433E-1,-9.717791748E0,-2.177970886E-1,9.767548215E0
2.000786058E1,1.005758514E0,-9.737700348E0,-2.267784119E-1,9.792128814E0
2.001778558E1,1.031205597E0,-9.739197235E0,-1.998344421E-1,9.795676678E0
2.002771058E1,1.050814819E0,-9.735604706E0,-1.806742859E-1,9.793817130E0
2.003763558E1,1.057101746E0,-9.749825134E0,-1.336720276E-1,9.807875532E0
2.004756058E1,1.050814819E0,-9.811496887E0,-9.520202637E-2,9.868067003E0
2.005748558E1,1.049766998E0,-9.842632141E0,-7.768844604E-2,9.898760211E0
2.006740958E1,1.058448944E0,-9.814191284E0,-1.070274353E-1,9.871682714E0
2.007733458E1,1.040935364E0,-9.751022644E0,-1.757345581E-1,9.808000391E0
2.008725958E1,1.038839722E0,-9.692494354E0,-1.556762695E-1,9.749249708E0
2.009718458E1,1.037342834E0,-9.671537933E0,-1.848655701E-1,9.728766696E0
2.010710958E1,1.026565247E0,-9.658515015E0,-1.884580994E-1,9.714744719E0
2.011703458E1,1.020577698E0,-9.654323730E0,-1.598675537E-1,9.709433720E0
2.012695858E1,9.919871521E-1,-9.679920502E0,-1.276844788E-1,9.731454298E0
2.013688358E1,1.006057892E0,-9.706565094E0,-1.161584473E-1,9.759254643E0
2.014680858E1,1.063538361E0,-9.746082916E0,-6.765930176E-2,9.804173797E0
2.015673358E1,1.090332642E0,-9.740245056E0,-8.607101440E-2,9.801459445E0
2.016665858E1,1.089434509E0,-9.712702332E0,-1.266366577E-1,9.774430468E0
2.017658258E1,1.073567505E0,-9.696386261E0,-1.402583313E-1,9.756645228E0
2.018650758E1,1.051563263E0,-9.689650269E0,-1.511856079E-1,9.747715871E0
2.019643258E1,1.060993652E0,-9.726324005E0,-1.267863464E-1,9.784843431E0
2.020635758E1,1.053958282E0,-9.722731476E0,-1.194515991E-1,9.780419423E0
2.021628258E1,1.026565247E0,-9.728569336E0,-8.322692871E-2,9.782935360E0
2.022620758E1,1.018332367E0,-9.776170349E0,-5.912704468E-2,9.829242265E0
2.023613158E1,9.699829102E-1,-9.749825134E0,-1.017883301E-1,9.798485488E0
2.024605658E1,9.624984741E-1,-9.682614899E0,-1.501377869E-1,9.731494024E0
2.025598158E1,1.005908203E0,-9.664053497E0,-1.493893433E-1,9.717412129E0
2.026590658E1,1.030457153E0,-9.663754120E0,-1.886077881E-1,9.720368230E0
2.027583158E1,1.050515442E0,-9.677076416E0,-1.571731567E-1,9.735198717E0
2.028575658E1,1.048120422E0,-9.729916534E0,-1.336720276E-1,9.787119106E0
2.029568058E1,1.038091278E0,-9.766440582E0,-1.490899658E-1,9.822587387E0
2.030560558E1,1.039139099E0,-9.736353149E0,-1.627116394E-1,9.793000449E0
2.031553058E1,1.065035248E0,-9.728269958E0,-1.407073975E-1,9.787406962E0
2.032545558E1,1.099313965E0,-9.741592255E0,-9.370513916E-2,9.803871251E0
2.033538058E1,1.076710968E0,-9.738598480E0,-8.816665649E-2,9.798335585E0
2.034530458E1,1.044228516E0,-9.732610931E0,-1.237925720E-1,9.789251929E0
2.035522958E1,1.057999878E0,-9.732311554E0,-1.299298096E-1,9.790512432E0
2.036515458E1,1.100361786E0,-9.724976807E0,-9.310638428E-2,9.787473563E0
2.037507958E1,1.106648712E0,-9.724228363E0,-9.131011963E-2,9.787421835E0
2.038500458E1,1.097817078E0,-9.715097351E0,-9.714797974E-2,9.777410527E0
2.039492958E1,1.079854431E0,-9.706714783E0,-1.061293030E-1,9.767172615E0
2.040485358E1,1.076112213E0,-9.730814667E0,-1.270857239E-1,9.790961258E0
2.041477858E1,1.109792175E0,-9.753118286E0,-1.351689148E-1,9.816986585E0
2.042470358E1,1.144669647E0,-9.758058014E0,-1.254391479E-1,9.825767135E0
2.043462858E1,1.139879608E0,-9.750274200E0,-1.387614441E-1,9.817658949E0
2.044455358E1,1.112336884E0,-9.721533966E0,-1.342707825E-1,9.785884970E0
2.045447858E1,1.122815094E0,-9.732311554E0,-7.873626709E-2,9.797183336E0
2.046440258E1,1.141825562E0,-9.716743927E0,-4.969665527E-2,9.783728733E0
2.047432758E1,1.130898285E0,-9.668843536E0,-8.562194824E-2,9.735132119E0
2.048425258E1,1.096918945E0,-9.654024353E0,-1.267863464E-1,9.716969289E0
2.049417758E1,1.081800385E0,-9.646539917E0,-1.552272034E-1,9.708250096E0
2.050410258E1,1.097966766E0,-9.654473419E0,-1.502874756E-1,9.717868817E0
2.051402658E1,1.109492798E0,-9.668993225E0,-1.526824951E-1,9.733638384E0
2.052395158E1,1.125509491E0,-9.688752136E0,-1.791773987E-1,9.755551963E0
2.053387658E1,1.134191437E0,-9.716294861E0,-1.733395386E-1,9.783804098E0
2.054380158E1,1.147214355E0,-9.750124512E0,-1.562750244E-1,9.818627738E0
2.055372658E1,1.160237274E0,-9.758058014E0,-1.291813660E-1,9.827641353E0
2.056365158E1,1.168470154E0,-9.745334473E0,-1.490899658E-1,9.816266821E0
2.057357558E1,1.179547119E0,-9.717342682E0,-1.389111328E-1,9.789656608E0
2.058350058E1,1.178948364E0,-9.713301086E0,-1.312770081E-1,9.785467331E0
2.059342558E1,1.182989960E0,-9.694140930E0,-1.257385254E-1,9.766864584E0
2.060335058E1,1.171763306E0,-9.680219879E0,-1.565744019E-1,9.752138314E0
2.061327558E1,1.134790192E0,-9.638007660E0,-1.660047913E-1,9.706003195E0
2.062320058E1,1.104403381E0,-9.617649994E0,-1.694476318E-1,9.682334984E0
2.063312458E1,1.084494781E0,-9.623487854E0,-1.529818726E-1,9.685610505E0
2.064304958E1,1.052910461E0,-9.625583496E0,-1.745370483E-1,9.684572332E0
2.065297458E1,1.055155792E0,-9.661658478E0,-1.667532349E-1,9.720535218E0
2.066289958E1,1.087638245E0,-9.684261475E0,-1.631607056E-1,9.746512129E0
2.067282458E1,1.116378479E0,-9.710606689E0,-1.510359192E-1,9.775735012E0
2.068274958E1,1.152902527E0,-9.730066223E0,-1.719923401E-1,9.799640519E0
2.069267358E1,1.177451477E0,-9.747280426E0,-2.059716797E-1,9.820299996E0
2.070259858E1,1.198557587E0,-9.759405212E0,-1.953437805E-1,9.834667741E0
