,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
290,0.578510838,-5.652337074,-0.6005806923,6.150397778,8.374783841,1
291,0.580510838,-5.719958305,-0.6567582488,6.016437531,8.327471103,1
292,0.582510838,-5.802041531,-0.7177242041,5.896679401,8.303592109,1
293,0.584510838,-5.894342899,-0.7997208238,5.73304987,8.261397728,1
294,0.586510838,-5.982123375,-0.875731945,5.606588364,8.245395054,1
295,0.588510838,-6.095081806,-0.9683875442,5.474744797,8.249886499,1
296,0.590510838,-6.284013271,-1.091956973,5.328688622,8.3112042,1
297,0.592510838,-6.459182739,-1.178502679,5.180918694,8.363720986,1
298,0.594510838,-6.742722988,-1.275994658,5.009943962,8.496588384,1
299,0.596510838,-6.959934711,-1.342323661,4.892943859,8.612979949,1
300,0.598510838,-7.2041049,-1.414743423,4.767669201,8.753930316,1
301,0.600510838,-7.557250023,-1.507513881,4.629428387,8.989784936,1
302,0.602510838,-7.837601185,-1.563030601,4.554078102,9.19840662,1
303,0.604510838,-8.143054008,-1.612447023,4.488314152,9.436857417,1
304,0.606510838,-8.556580544,-1.648542047,4.425317764,9.77323891,1
305,0.608510838,-8.894114494,-1.675931692,4.403693199,10.06511468,1
306,0.610510838,-9.235690117,-1.71130836,4.42244482,10.38193462,1
307,0.612510838,-9.660776138,-1.727493167,4.498292923,10.79580786,1
308,0.614510838,-9.964591026,-1.728422165,4.584551334,11.10399155,1
309,0.616510838,-10.32346249,-1.753407955,4.671489716,11.46608623,1
310,0.618510838,-10.57367611,-1.776516795,4.721729279,11.71551816,1
311,0.620510838,-10.81050968,-1.794358373,4.728701591,11.93513554,1
312,0.622510838,-11.07539558,-1.821317196,4.685050488,12.16270043,1
313,0.624510838,-11.26479626,-1.840671897,4.586007118,12.30102309,1
314,0.626510838,-11.41810989,-1.86415422,4.461843967,12.39985307,1
315,0.628510838,-11.61985588,-1.889025092,4.237823009,12.51193871,1
316,0.630510838,-11.74934387,-1.889647603,4.04739809,12.56977648,1
317,0.632510838,-11.86723423,-1.901158929,3.844340801,12.61842343,1
318,0.634510838,-12.00235367,-1.882570267,3.579274178,12.66537674,1
319,0.636510838,-12.102211,-1.864891648,3.410904408,12.71123915,1
320,0.638510838,-12.20618629,-1.833795667,3.240274191,12.76139362,1
321,0.640510838,-12.27830887,-1.798553109,3.149026394,12.80265711,1
322,0.642510838,-12.33620071,-1.767524123,3.085838556,12.8385509,1
323,0.644510838,-12.39660168,-1.719936967,3.058554411,12.88365908,1
324,0.646510838,-12.4151907,-1.686331987,3.054302216,12.89610164,1
325,0.648510838,-12.42705536,-1.655676603,3.062318087,12.90545474,1
326,0.650510838,-12.41503716,-1.624762654,3.091220856,12.89684642,1
327,0.652510838,-12.39116192,-1.603559732,3.131328583,12.88089734,1
328,0.654510838,-12.34346008,-1.588619828,3.164138556,12.84120293,1
329,0.656510838,-12.2508812,-1.576179624,3.140981913,12.74496762,1
330,0.658510838,-12.16972733,-1.54854095,3.109148741,12.65571208,1
331,0.660510838,-12.02840233,-1.529559731,3.042091846,12.50105349,1
332,0.662510838,-11.91868019,-1.533974648,2.990175962,12.38342311,1
333,0.664510838,-11.79226685,-1.546797991,2.942790031,12.25194493,1
334,0.666510838,-11.62646389,-1.586714149,2.895499706,12.08620052,1
335,0.668510838,-11.48523426,-1.63254869,2.840481043,11.9433728,1
336,0.670510838,-11.3243351,-1.688611269,2.789867401,11.7845379,1
337,0.672510838,-11.09108162,-1.770607948,2.728662014,11.55823258,1
338,0.674510838,-10.92834282,-1.841188908,2.659354687,11.39696542,1
339,0.676510838,-10.76543236,-1.91224885,2.551998854,11.22781936,1
340,0.678510838,-10.57238293,-1.98967731,2.424023867,11.02769188,1
341,0.680510838,-10.43946648,-2.046611547,2.33527565,10.8914917,1
342,0.682510838,-10.26558018,-2.144103289,2.207070827,10.71683148,1
343,0.684510838,-10.15724754,-2.216312408,2.122766256,10.61074243,1
344,0.686510838,-10.07042408,-2.290293455,2.02983284,10.5251654,1
345,0.688510838,-9.97585392,-2.365614891,1.903074384,10.42763096,1
346,0.690510838,-9.924445152,-2.419857979,1.824017763,10.37677045,1
